Current (A),Voltage (V),Charge Capacity (mAh),Discharge Capacity (mAh),Time (s),Temperature (C)
33.01091,4.3492,39.37065,0.0,542634.0,0
31.41121,4.3492,39.63899,0.0,542664.0,0
29.88591,4.3492,39.89427,0.0,542694.0,0
28.46602,4.3492,40.13736,0.0,542724.0,0
27.12673,4.3492,40.36891,0.0,542754.0,0
25.86805,4.3492,40.58964,0.0,542784.0,0
24.67137,4.3492,40.80012,0.0,542814.0,0
23.5367,4.3489,41.00096,0.0,542844.0,0
22.48883,4.3492,41.19271,0.0,542874.0,0
21.49677,4.3489,41.37589,0.0,542904.0,0
20.54191,4.3492,41.551,0.0,542934.0,0
19.66145,4.3489,41.71852,0.0,542964.0,0
18.812,4.3492,41.87879,0.0,542994.0,0
18.02455,4.3489,42.0323,0.0,543024.0,0
17.2743,4.3489,42.17935,0.0,543054.0,0
16.56746,4.3489,42.32038,0.0,543084.0,0
15.88541,4.3489,42.45555,0.0,543114.0,0
15.26537,4.3489,42.58532,0.0,543144.0,0
14.65773,4.3489,42.7099,0.0,543174.0,0
14.0749,4.3492,42.82958,0.0,543204.0,0
13.53546,4.3489,42.94462,0.0,543234.0,0
13.02083,4.3489,43.05525,0.0,543264.0,0
12.5248,4.3489,43.16169,0.0,543294.0,0
12.06597,4.3489,43.26414,0.0,543324.0,0
11.62574,4.3489,43.36281,0.0,543354.0,0
11.19791,4.3489,43.45789,0.0,543384.0,0
10.80109,4.3489,43.54956,0.0,543414.0,0
10.41666,4.3489,43.63796,0.0,543444.0,0
10.05704,4.3489,43.72324,0.0,543474.0,0
9.71602,4.3489,43.80561,0.0,543504.0,0
9.3936,4.3489,43.88519,0.0,543534.0,0
9.07738,4.3489,43.96211,0.0,543564.0,0
8.77356,4.3489,44.03646,0.0,543594.0,0
8.49454,4.3489,44.10843,0.0,543624.0,0
8.23412,4.3489,44.17814,0.0,543654.0,0
7.97371,4.3489,44.24566,0.0,543684.0,0
7.72569,4.3489,44.31107,0.0,543714.0,0
7.50248,4.3489,44.37451,0.0,543744.0,0
7.27306,4.3489,44.43608,0.0,543774.0,0
7.06845,4.3489,44.49583,0.0,543804.0,0
6.87003,4.3489,44.55388,0.0,543834.0,0
6.67782,4.3489,44.61031,0.0,543864.0,0
6.48561,4.3489,44.66515,0.0,543894.0,0
6.312,4.3489,44.71844,0.0,543924.0,0
6.15699,4.3489,44.7704,0.0,543954.0,0
5.99578,4.3489,44.82103,0.0,543984.0,0
5.84697,4.3489,44.87037,0.0,544014.0,0
5.70436,4.3489,44.91856,0.0,544044.0,0
5.56795,4.3489,44.9655,0.0,544074.0,0
5.44394,4.3489,45.01134,0.0,544104.0,0
5.31994,4.3489,45.05617,0.0,544134.0,0
5.19593,4.3489,45.09997,0.0,544164.0,0
5.09052,4.3489,45.14287,0.0,544194.0,0
4.97891,4.3489,45.18486,0.0,544224.0,0
4.89211,4.3489,45.22602,0.0,544254.0,0
4.7929,4.3492,45.26634,0.0,544284.0,0
4.6875,4.3489,45.30582,0.0,544314.0,0
4.60069,4.3489,45.34453,0.0,544344.0,0
4.52008,4.3489,45.38253,0.0,544374.0,0
4.43328,4.3489,45.41984,0.0,544404.0,0
4.35887,4.3489,45.45646,0.0,544434.0,0
4.28447,4.3489,45.49243,0.0,544464.0,0
4.21626,4.3489,45.52781,0.0,544494.0,0
4.14806,4.3489,45.56265,0.0,544524.0,0
4.07986,4.3489,45.59693,0.0,544554.0,0
4.01785,4.3489,45.63065,0.0,544584.0,0
3.94965,4.3489,45.66382,0.0,544614.0,0
3.88764,4.3489,45.69649,0.0,544644.0,0
3.83804,4.3489,45.72865,0.0,544674.0,0
3.77604,4.3489,45.76035,0.0,544704.0,0
3.72023,4.3489,45.79157,0.0,544734.0,0
3.66443,4.3492,45.82232,0.0,544764.0,0
3.62723,4.3489,45.85271,0.0,544794.0,0
3.57142,4.3489,45.88268,0.0,544824.0,0
3.52182,4.3489,45.91221,0.0,544854.0,0
3.47222,4.3489,45.94134,0.0,544884.0,0
3.41641,4.3489,45.97003,0.0,544914.0,0
3.37301,4.3492,45.99828,0.0,544944.0,0
3.31721,4.3489,46.02617,0.0,544974.0,0
3.2738,4.3489,46.05363,0.0,545004.0,0
3.2242,4.3489,46.08073,0.0,545034.0,0
3.1808,4.3489,46.10741,0.0,545064.0,0
3.125,4.3489,46.13369,0.0,545094.0,0
3.08779,4.3489,46.1596,0.0,545124.0,0
3.03819,4.3489,46.1851,0.0,545154.0,0
2.99479,4.3492,46.21024,0.0,545184.0,0
2.95138,4.3489,46.23501,0.0,545214.0,0
2.90178,4.3489,46.25937,0.0,545244.0,0
2.89558,4.3492,46.26041,0.0,545245.0,0
0.0,4.3337,0.0,0.0,545275.0,0
0.0,4.3303,0.0,0.0,545305.0,0
0.0,4.3275,0.0,0.0,545335.0,0
0.0,4.3257,0.0,0.0,545365.0,0
0.0,4.3241,0.0,0.0,545395.0,0
0.0,4.3226,0.0,0.0,545425.0,0
0.0,4.321,0.0,0.0,545455.0,0
0.0,4.3198,0.0,0.0,545485.0,0
0.0,4.3188,0.0,0.0,545515.0,0
0.0,4.3179,0.0,0.0,545545.0,0
0.0,4.317,0.0,0.0,545575.0,0
0.0,4.316,0.0,0.0,545605.0,0
0.0,4.3154,0.0,0.0,545635.0,0
0.0,4.3145,0.0,0.0,545665.0,0
0.0,4.3136,0.0,0.0,545695.0,0
0.0,4.3129,0.0,0.0,545725.0,0
0.0,4.3123,0.0,0.0,545755.0,0
0.0,4.312,0.0,0.0,545785.0,0
0.0,4.3114,0.0,0.0,545815.0,0
0.0,4.3108,0.0,0.0,545845.0,0
-58.01711,4.0699,0.0,0.48185,545845.0,0
-58.01711,4.0345,0.0,0.96531,545875.0,0
-58.01711,4.0125,0.0,1.44878,545905.0,0
-58.01711,3.9955,0.0,1.93226,545935.0,0
-58.01711,3.9818,0.0,2.41573,545965.0,0
-58.01711,3.9694,0.0,2.89921,545995.0,0
-58.01711,3.9577,0.0,3.38269,546025.0,0
-58.01711,3.9459,0.0,3.86616,546055.0,0
-58.01711,3.9347,0.0,4.34964,546085.0,0
-58.01711,3.9236,0.0,4.83311,546115.0,0
-58.01711,3.913,0.0,5.31659,546145.0,0
-58.01711,3.9025,0.0,5.80007,546175.0,0
-58.01711,3.8916,0.0,6.28354,546205.0,0
-58.01711,3.8811,0.0,6.76702,546235.0,0
-58.01711,3.8709,0.0,7.25049,546265.0,0
-58.01711,3.8603,0.0,7.73397,546295.0,0
-58.01711,3.8501,0.0,8.21744,546325.0,0
-58.01711,3.8395,0.0,8.70092,546355.0,0
-58.01711,3.8293,0.0,9.1844,546385.0,0
-58.01711,3.8185,0.0,9.66787,546415.0,0
-58.01711,3.8082,0.0,10.15135,546445.0,0
-58.01711,3.7977,0.0,10.63482,546475.0,0
-58.01711,3.7872,0.0,11.1183,546505.0,0
-58.01711,3.7766,0.0,11.60178,546535.0,0
-58.01711,3.7664,0.0,12.08525,546565.0,0
-58.01711,3.7555,0.0,12.56873,546595.0,0
-58.01711,3.7453,0.0,13.0522,546625.0,0
-58.01711,3.7351,0.0,13.53568,546655.0,0
-58.01711,3.7245,0.0,14.01916,546685.0,0
-58.01711,3.714,0.0,14.50263,546715.0,0
-58.01711,3.7041,0.0,14.98611,546745.0,0
-58.01711,3.6938,0.0,15.46959,546775.0,0
-58.01711,3.6833,0.0,15.95306,546805.0,0
-58.01711,3.6731,0.0,16.43654,546835.0,0
-58.01711,3.6631,0.0,16.92001,546865.0,0
-58.01711,3.6526,0.0,17.40349,546895.0,0
-58.01711,3.6427,0.0,17.88696,546925.0,0
-58.01711,3.6325,0.0,18.37044,546955.0,0
-58.01711,3.6228,0.0,18.85392,546985.0,0
-58.01711,3.6126,0.0,19.33739,547015.0,0
-58.01711,3.6027,0.0,19.82087,547045.0,0
-58.01711,3.5931,0.0,20.30434,547075.0,0
-58.01711,3.5832,0.0,20.78782,547105.0,0
-58.01711,3.5735,0.0,21.2713,547135.0,0
-58.01711,3.5639,0.0,21.75477,547165.0,0
-58.01711,3.5546,0.0,22.23825,547195.0,0
-58.01711,3.5456,0.0,22.72172,547225.0,0
-58.01711,3.5367,0.0,23.2052,547255.0,0
-58.01711,3.5277,0.0,23.68867,547285.0,0
-58.01711,3.519,0.0,24.17215,547315.0,0
-58.01711,3.5103,0.0,24.65563,547345.0,0
-58.01711,3.5016,0.0,25.1391,547375.0,0
-58.01711,3.4936,0.0,25.62258,547405.0,0
-58.01711,3.4855,0.0,26.10606,547435.0,0
-58.01711,3.4778,0.0,26.58953,547465.0,0
-58.01711,3.4703,0.0,27.07301,547495.0,0
-58.01711,3.4629,0.0,27.55648,547525.0,0
-58.01711,3.4554,0.0,28.03996,547555.0,0
-58.01711,3.4483,0.0,28.52343,547585.0,0
-58.01711,3.4412,0.0,29.00691,547615.0,0
-58.01711,3.434,0.0,29.49038,547645.0,0
-58.01711,3.4272,0.0,29.97386,547675.0,0
-58.01711,3.4201,0.0,30.45734,547705.0,0
-58.01711,3.4136,0.0,30.94081,547735.0,0
-58.01711,3.4071,0.0,31.42429,547765.0,0
-58.01711,3.4002,0.0,31.90776,547795.0,0
-58.01711,3.3937,0.0,32.39124,547825.0,0
-58.01711,3.3869,0.0,32.87472,547855.0,0
-58.01711,3.3804,0.0,33.35819,547885.0,0
-58.01711,3.3736,0.0,33.84167,547915.0,0
-58.01711,3.3668,0.0,34.32515,547945.0,0
-58.01711,3.3596,0.0,34.80862,547975.0,0
-58.01711,3.3525,0.0,35.29209,548005.0,0
-58.01711,3.3454,0.0,35.77557,548035.0,0
-58.01711,3.3379,0.0,36.25905,548065.0,0
-58.01711,3.3302,0.0,36.74252,548095.0,0
-58.01711,3.3221,0.0,37.226,548125.0,0
-58.01711,3.3141,0.0,37.70948,548155.0,0
-58.01711,3.3054,0.0,38.19295,548185.0,0
-58.01711,3.2964,0.0,38.67643,548215.0,0
-58.01711,3.2865,0.0,39.15991,548245.0,0
-58.01711,3.2759,0.0,39.64338,548275.0,0
-58.01711,3.2645,0.0,40.12686,548305.0,0
-58.01711,3.2517,0.0,40.61033,548335.0,0
-58.01711,3.2375,0.0,41.09381,548365.0,0
-58.01711,3.2201,0.0,41.57728,548395.0,0
-58.01711,3.1997,0.0,42.06076,548425.0,0
-58.01711,3.173,0.0,42.54424,548455.0,0
-58.01711,3.1374,0.0,43.02771,548485.0,0
-58.01711,3.0859,0.0,43.51119,548515.0,0
-58.01711,3.0099,0.0,43.99466,548545.0,0
-58.01711,2.8971,0.0,44.47814,548575.0,0
-58.01711,2.7343,0.0,44.96161,548605.0,0
-58.01711,2.5189,0.0,45.44509,548635.0,0
-58.01711,2.2981,0.0,45.92857,548665.0,0
-58.01711,2.1999,0.0,46.19932,548682.0,0
0.0,3.3624,0.0,0.0,548712.0,0
0.0,3.4179,0.0,0.0,548742.0,0
0.0,3.4489,0.0,0.0,548772.0,0
0.0,3.4672,0.0,0.0,548802.0,0
0.0,3.4787,0.0,0.0,548832.0,0
0.0,3.4864,0.0,0.0,548862.0,0
0.0,3.4914,0.0,0.0,548892.0,0
0.0,3.4954,0.0,0.0,548922.0,0
0.0,3.4985,0.0,0.0,548952.0,0
0.0,3.501,0.0,0.0,548982.0,0
0.0,3.5032,0.0,0.0,549012.0,0
0.0,3.5047,0.0,0.0,549042.0,0
0.0,3.5063,0.0,0.0,549072.0,0
0.0,3.5075,0.0,0.0,549102.0,0
0.0,3.5088,0.0,0.0,549132.0,0
0.0,3.5103,0.0,0.0,549162.0,0
0.0,3.5112,0.0,0.0,549192.0,0
0.0,3.5122,0.0,0.0,549222.0,0
0.0,3.5128,0.0,0.0,549252.0,0
0.0,3.5137,0.0,0.0,549282.0,0
58.02331,3.6991,0.48191,0.0,549312.0,0
58.02331,3.7282,0.96544,0.0,549342.0,0
58.02331,3.7468,1.44897,0.0,549372.0,0
58.02331,3.7602,1.9325,0.0,549402.0,0
58.02331,3.771,2.41602,0.0,549432.0,0
58.02331,3.7819,2.89955,0.0,549462.0,0
58.02331,3.7918,3.38308,0.0,549492.0,0
58.02331,3.8005,3.86661,0.0,549522.0,0
58.02331,3.8089,4.35013,0.0,549552.0,0
58.02331,3.8166,4.83366,0.0,549582.0,0
58.02331,3.824,5.31719,0.0,549612.0,0
58.02331,3.8315,5.80072,0.0,549642.0,0
58.02331,3.8386,6.28424,0.0,549672.0,0
58.02331,3.8457,6.76777,0.0,549702.0,0
58.02331,3.8526,7.2513,0.0,549732.0,0
58.02331,3.8591,7.73483,0.0,549762.0,0
58.02331,3.8659,8.21835,0.0,549792.0,0
58.02331,3.8724,8.70188,0.0,549822.0,0
58.02331,3.8786,9.18541,0.0,549852.0,0
58.02331,3.8848,9.66894,0.0,549882.0,0
58.02331,3.8904,10.15247,0.0,549912.0,0
58.02331,3.8966,10.63599,0.0,549942.0,0
58.02331,3.9025,11.11952,0.0,549972.0,0
58.02331,3.9084,11.60305,0.0,550002.0,0
58.02331,3.914,12.08657,0.0,550032.0,0
58.02331,3.9198,12.5701,0.0,550062.0,0
58.02331,3.926,13.05363,0.0,550092.0,0
58.02331,3.9319,13.53716,0.0,550122.0,0
58.02331,3.9378,14.02068,0.0,550152.0,0
58.02331,3.944,14.50421,0.0,550182.0,0
58.02331,3.9505,14.98774,0.0,550212.0,0
58.02331,3.9567,15.47127,0.0,550242.0,0
58.02331,3.9636,15.9548,0.0,550272.0,0
58.02331,3.9698,16.43832,0.0,550302.0,0
58.02331,3.9766,16.92185,0.0,550332.0,0
58.02331,3.9837,17.40538,0.0,550362.0,0
58.02331,3.9908,17.88891,0.0,550392.0,0
58.02331,3.998,18.37243,0.0,550422.0,0
58.01091,4.0057,18.85595,0.0,550452.0,0
58.02331,4.0132,19.33943,0.0,550482.0,0
58.01091,4.0212,19.82291,0.0,550512.0,0
58.02331,4.029,20.3064,0.0,550542.0,0
58.02331,4.0373,20.78989,0.0,550572.0,0
58.02331,4.0457,21.27336,0.0,550602.0,0
58.02331,4.0541,21.75685,0.0,550632.0,0
58.01091,4.0628,22.24035,0.0,550662.0,0
58.01091,4.0718,22.72386,0.0,550692.0,0
58.02331,4.0807,23.20736,0.0,550722.0,0
58.01091,4.09,23.69084,0.0,550752.0,0
58.01091,4.0997,24.17433,0.0,550782.0,0
58.02331,4.109,24.65781,0.0,550812.0,0
58.02331,4.1186,25.14129,0.0,550842.0,0
58.02331,4.1285,25.62478,0.0,550872.0,0
58.02331,4.1387,26.10827,0.0,550902.0,0
58.02331,4.1486,26.59171,0.0,550932.0,0
58.02331,4.1586,27.07517,0.0,550962.0,0
58.02331,4.1688,27.55863,0.0,550992.0,0
58.02331,4.1793,28.04209,0.0,551022.0,0
58.02331,4.1899,28.5256,0.0,551052.0,0
58.02331,4.2001,29.00913,0.0,551082.0,0
58.02331,4.2109,29.49266,0.0,551112.0,0
58.02331,4.2215,29.97619,0.0,551142.0,0
58.02331,4.2323,30.45972,0.0,551172.0,0
58.02331,4.2435,30.94324,0.0,551202.0,0
58.02331,4.2544,31.42677,0.0,551232.0,0
58.02331,4.2652,31.9103,0.0,551262.0,0
58.02331,4.2767,32.39383,0.0,551292.0,0
58.02331,4.2875,32.87735,0.0,551322.0,0
58.02331,4.299,33.36088,0.0,551352.0,0
58.02331,4.3098,33.84441,0.0,551382.0,0
58.02331,4.321,34.32793,0.0,551412.0,0
58.02331,4.3325,34.81146,0.0,551442.0,0
58.02331,4.3436,35.29499,0.0,551472.0,0
55.74777,4.3489,35.77365,0.0,551502.0,0
52.36235,4.3489,36.22336,0.0,551532.0,0
49.57217,4.3489,36.64776,0.0,551562.0,0
47.0238,4.3489,37.05004,0.0,551592.0,0
44.63666,4.3489,37.4319,0.0,551622.0,0
42.42311,4.3489,37.79454,0.0,551652.0,0
40.29638,4.3489,38.13908,0.0,551682.0,0
38.28745,4.3489,38.46637,0.0,551712.0,0
36.38393,4.3489,38.77744,0.0,551742.0,0
34.58581,4.3489,39.07307,0.0,551772.0,0
32.9055,4.3489,39.35422,0.0,551802.0,0
31.3182,4.3489,39.62177,0.0,551832.0,0
29.8053,4.3489,39.87638,0.0,551862.0,0
28.40401,4.3489,40.11889,0.0,551892.0,0
27.07713,4.3489,40.34992,0.0,551922.0,0
25.81225,4.3489,40.57017,0.0,551952.0,0
24.62797,4.3489,40.78027,0.0,551982.0,0
23.5119,4.3489,40.98079,0.0,552012.0,0
22.45783,4.3489,41.17224,0.0,552042.0,0
21.47197,4.3489,41.35523,0.0,552072.0,0
20.52951,4.3489,41.53021,0.0,552102.0,0
19.64285,4.3489,41.69759,0.0,552132.0,0
18.812,4.3489,41.85778,0.0,552162.0,0
18.03075,4.3489,42.01128,0.0,552192.0,0
17.2867,4.3492,42.15831,0.0,552222.0,0
16.57986,4.3489,42.29931,0.0,552252.0,0
15.91021,4.3492,42.43461,0.0,552282.0,0
15.27157,4.3489,42.56447,0.0,552312.0,0
14.67013,4.3489,42.68919,0.0,552342.0,0
14.0873,4.3489,42.80898,0.0,552372.0,0
13.54786,4.3489,42.92412,0.0,552402.0,0
13.04563,4.3492,43.03489,0.0,552432.0,0
12.5434,4.3489,43.14149,0.0,552462.0,0
12.07837,4.3492,43.24409,0.0,552492.0,0
11.63814,4.3492,43.34296,0.0,552522.0,0
11.22891,4.3492,43.43822,0.0,552552.0,0
10.81969,4.3492,43.53007,0.0,552582.0,0
10.43526,4.3492,43.61866,0.0,552612.0,0
10.07564,4.3489,43.70414,0.0,552642.0,0
9.74082,4.3492,43.78671,0.0,552672.0,0
9.406,4.3492,43.86648,0.0,552702.0,0
9.08978,4.3489,43.94354,0.0,552732.0,0
8.79836,4.3489,44.0181,0.0,552762.0,0
8.52554,4.3489,44.09027,0.0,552792.0,0
8.25272,4.3492,44.16018,0.0,552822.0,0
7.98611,4.3492,44.22787,0.0,552852.0,0
7.74429,4.3492,44.29346,0.0,552882.0,0
7.53348,4.3492,44.35711,0.0,552912.0,0
7.29786,4.3492,44.4189,0.0,552942.0,0
7.08705,4.3492,44.47882,0.0,552972.0,0
6.88864,4.3492,44.53708,0.0,553002.0,0
6.70262,4.3489,44.59367,0.0,553032.0,0
6.51041,4.3492,44.64871,0.0,553062.0,0
6.3492,4.3492,44.70229,0.0,553092.0,0
6.18179,4.3492,44.75448,0.0,553122.0,0
6.03298,4.3492,44.80532,0.0,553152.0,0
5.86557,4.3492,44.85489,0.0,553182.0,0
5.72916,4.3492,44.90321,0.0,553212.0,0
5.59895,4.3492,44.95043,0.0,553242.0,0
5.46255,4.3492,44.9965,0.0,553272.0,0
5.34474,4.3489,45.04154,0.0,553302.0,0
5.23313,4.3492,45.08561,0.0,553332.0,0
5.10912,4.3492,45.12872,0.0,553362.0,0
5.00992,4.3492,45.17082,0.0,553392.0,0
4.89831,4.3492,45.2121,0.0,553422.0,0
4.8177,4.3492,45.25255,0.0,553452.0,0
4.7061,4.3492,45.29226,0.0,553482.0,0
4.62549,4.3492,45.33115,0.0,553512.0,0
4.53869,4.3492,45.36933,0.0,553542.0,0
4.44568,4.3492,45.40677,0.0,553572.0,0
4.37748,4.3492,45.44358,0.0,553602.0,0
4.29687,4.3492,45.47975,0.0,553632.0,0
4.22867,4.3489,45.51527,0.0,553662.0,0
4.16046,4.3489,45.55018,0.0,553692.0,0
4.08606,4.3492,45.58454,0.0,553722.0,0
4.03025,4.3492,45.61837,0.0,553752.0,0
3.96825,4.3492,45.6517,0.0,553782.0,0
3.91245,4.3492,45.68453,0.0,553812.0,0
3.85664,4.3492,45.71682,0.0,553842.0,0
3.79464,4.3492,45.74872,0.0,553872.0,0
3.73883,4.3492,45.7801,0.0,553902.0,0
3.67683,4.3489,45.811,0.0,553932.0,0
3.62723,4.3492,45.84146,0.0,553962.0,0
3.57762,4.3489,45.8715,0.0,553992.0,0
3.52182,4.3489,45.90112,0.0,554022.0,0
3.47842,4.3492,45.93027,0.0,554052.0,0
3.42261,4.3489,45.959,0.0,554082.0,0
3.37301,4.3492,45.98733,0.0,554112.0,0
3.32961,4.3489,46.01524,0.0,554142.0,0
3.2738,4.3489,46.04273,0.0,554172.0,0
3.2242,4.3489,46.06982,0.0,554202.0,0
3.187,4.3489,46.09652,0.0,554232.0,0
3.1312,4.3489,46.12283,0.0,554262.0,0
3.08159,4.3489,46.14873,0.0,554292.0,0
3.03819,4.3489,46.1742,0.0,554322.0,0
2.98859,4.3489,46.1993,0.0,554352.0,0
2.93278,4.3489,46.22401,0.0,554382.0,0
2.89558,4.3489,46.24777,0.0,554411.0,0
0.0,4.3337,0.0,0.0,554441.0,0
0.0,4.3303,0.0,0.0,554471.0,0
0.0,4.3275,0.0,0.0,554501.0,0
0.0,4.3257,0.0,0.0,554531.0,0
0.0,4.3238,0.0,0.0,554561.0,0
0.0,4.3226,0.0,0.0,554591.0,0
0.0,4.321,0.0,0.0,554621.0,0
0.0,4.3198,0.0,0.0,554651.0,0
0.0,4.3188,0.0,0.0,554681.0,0
0.0,4.3176,0.0,0.0,554711.0,0
0.0,4.317,0.0,0.0,554741.0,0
0.0,4.316,0.0,0.0,554771.0,0
0.0,4.3151,0.0,0.0,554801.0,0
0.0,4.3145,0.0,0.0,554831.0,0
0.0,4.3136,0.0,0.0,554861.0,0
0.0,4.3129,0.0,0.0,554891.0,0
0.0,4.3123,0.0,0.0,554921.0,0
0.0,4.3117,0.0,0.0,554951.0,0
0.0,4.3114,0.0,0.0,554981.0,0
0.0,4.3108,0.0,0.0,555011.0,0
-58.01091,4.0699,0.0,0.48182,555011.0,0
-58.01091,4.0345,0.0,0.96525,555041.0,0
-58.01711,4.0122,0.0,1.44869,555071.0,0
-58.01091,3.9955,0.0,1.93213,555101.0,0
-58.01711,3.9815,0.0,2.41558,555131.0,0
-58.01711,3.9691,0.0,2.89904,555161.0,0
-58.01711,3.9574,0.0,3.38251,555191.0,0
-58.01711,3.9459,0.0,3.86598,555221.0,0
-58.01711,3.9347,0.0,4.34945,555251.0,0
-58.01711,3.9233,0.0,4.83292,555281.0,0
-58.01711,3.9127,0.0,5.31639,555311.0,0
-58.01711,3.9022,0.0,5.79987,555341.0,0
-58.01711,3.8913,0.0,6.28334,555371.0,0
-58.01711,3.8808,0.0,6.76682,555401.0,0
-58.01711,3.8705,0.0,7.25029,555431.0,0
-58.01711,3.8597,0.0,7.73377,555461.0,0
-58.01711,3.8495,0.0,8.21725,555491.0,0
-58.01711,3.8389,0.0,8.70072,555521.0,0
-58.01711,3.8284,0.0,9.1842,555551.0,0
-58.01711,3.8178,0.0,9.66767,555581.0,0
-58.01711,3.8076,0.0,10.15115,555611.0,0
-58.01711,3.7971,0.0,10.63463,555641.0,0
-58.01711,3.7865,0.0,11.1181,555671.0,0
-58.01711,3.776,0.0,11.60158,555701.0,0
-58.01711,3.7658,0.0,12.08505,555731.0,0
-58.01711,3.7549,0.0,12.56853,555761.0,0
-58.01711,3.7447,0.0,13.052,555791.0,0
-58.01711,3.7344,0.0,13.53548,555821.0,0
-58.01711,3.7236,0.0,14.01896,555851.0,0
-58.01711,3.7134,0.0,14.50243,555881.0,0
-58.01711,3.7031,0.0,14.98591,555911.0,0
-58.01711,3.6929,0.0,15.46938,555941.0,0
-58.01711,3.6827,0.0,15.95286,555971.0,0
-58.01711,3.6724,0.0,16.43634,556001.0,0
-58.01711,3.6622,0.0,16.91981,556031.0,0
-58.01711,3.652,0.0,17.40329,556061.0,0
-58.01711,3.6421,0.0,17.88676,556091.0,0
-58.01711,3.6318,0.0,18.37024,556121.0,0
-58.01711,3.6219,0.0,18.85372,556151.0,0
-58.01711,3.6117,0.0,19.33719,556181.0,0
-58.01711,3.6021,0.0,19.82067,556211.0,0
-58.01711,3.5921,0.0,20.30415,556241.0,0
-58.01711,3.5825,0.0,20.78762,556271.0,0
-58.01711,3.5726,0.0,21.2711,556301.0,0
-58.01711,3.5633,0.0,21.75457,556331.0,0
-58.01711,3.554,0.0,22.23805,556361.0,0
-58.01711,3.5447,0.0,22.72152,556391.0,0
-58.01711,3.5357,0.0,23.205,556421.0,0
-58.01711,3.527,0.0,23.68847,556451.0,0
-58.01711,3.5184,0.0,24.17195,556481.0,0
-58.01711,3.5094,0.0,24.65543,556511.0,0
-58.01711,3.501,0.0,25.1389,556541.0,0
-58.01711,3.4929,0.0,25.62238,556571.0,0
-58.01711,3.4849,0.0,26.10586,556601.0,0
-58.01711,3.4768,0.0,26.58933,556631.0,0
-58.01711,3.4694,0.0,27.07281,556661.0,0
-58.01711,3.4616,0.0,27.55628,556691.0,0
-58.01711,3.4545,0.0,28.03976,556721.0,0
-58.01711,3.4474,0.0,28.52323,556751.0,0
-58.01711,3.4402,0.0,29.00671,556781.0,0
-58.01711,3.4331,0.0,29.49018,556811.0,0
-58.01711,3.4263,0.0,29.97366,556841.0,0
-58.01711,3.4195,0.0,30.45714,556871.0,0
-58.01711,3.4126,0.0,30.94061,556901.0,0
-58.01711,3.4058,0.0,31.42409,556931.0,0
-58.01711,3.3993,0.0,31.90756,556961.0,0
-58.01711,3.3925,0.0,32.39104,556991.0,0
-58.01711,3.386,0.0,32.87452,557021.0,0
-58.01711,3.3795,0.0,33.35799,557051.0,0
-58.01711,3.3727,0.0,33.84147,557081.0,0
-58.01711,3.3655,0.0,34.32494,557111.0,0
-58.01711,3.3587,0.0,34.80842,557141.0,0
-58.01711,3.3516,0.0,35.2919,557171.0,0
-58.01711,3.3441,0.0,35.77537,557201.0,0
-58.01711,3.3367,0.0,36.25885,557231.0,0
-58.01711,3.3289,0.0,36.74233,557261.0,0
-58.01711,3.3209,0.0,37.2258,557291.0,0
-58.01711,3.3128,0.0,37.70928,557321.0,0
-58.01711,3.3041,0.0,38.19275,557351.0,0
-58.01711,3.2948,0.0,38.67623,557381.0,0
-58.01711,3.2852,0.0,39.1597,557411.0,0
-58.01711,3.2744,0.0,39.64318,557441.0,0
-58.01711,3.2629,0.0,40.12665,557471.0,0
-58.01711,3.2499,0.0,40.61013,557501.0,0
-58.01711,3.2353,0.0,41.09361,557531.0,0
-58.01711,3.2183,0.0,41.57709,557561.0,0
-58.01711,3.1969,0.0,42.06056,557591.0,0
-58.01711,3.1702,0.0,42.54404,557621.0,0
-58.01711,3.1333,0.0,43.02751,557651.0,0
-58.01711,3.0809,0.0,43.51099,557681.0,0
-58.01711,3.0028,0.0,43.99446,557711.0,0
-58.01711,2.8878,0.0,44.47794,557741.0,0
-58.01711,2.7216,0.0,44.96141,557771.0,0
-58.01711,2.5055,0.0,45.44489,557801.0,0
-58.01711,2.2882,0.0,45.92837,557831.0,0
-58.01711,2.1999,0.0,46.17816,557847.0,0
0.0,3.3621,0.0,0.0,557877.0,0
0.0,3.4176,0.0,0.0,557907.0,0
0.0,3.4486,0.0,0.0,557937.0,0
0.0,3.4672,0.0,0.0,557967.0,0
0.0,3.4787,0.0,0.0,557997.0,0
0.0,3.4864,0.0,0.0,558027.0,0
0.0,3.4914,0.0,0.0,558057.0,0
0.0,3.4957,0.0,0.0,558087.0,0
0.0,3.4985,0.0,0.0,558117.0,0
0.0,3.501,0.0,0.0,558147.0,0
0.0,3.5032,0.0,0.0,558177.0,0
0.0,3.505,0.0,0.0,558207.0,0
0.0,3.5063,0.0,0.0,558237.0,0
0.0,3.5078,0.0,0.0,558267.0,0
0.0,3.5088,0.0,0.0,558297.0,0
0.0,3.5103,0.0,0.0,558327.0,0
0.0,3.5112,0.0,0.0,558357.0,0
0.0,3.5122,0.0,0.0,558387.0,0
0.0,3.5131,0.0,0.0,558417.0,0
0.0,3.5137,0.0,0.0,558447.0,0
58.02331,3.6991,0.48191,0.0,558477.0,0
58.02331,3.7282,0.96544,0.0,558507.0,0
58.02331,3.7465,1.44897,0.0,558537.0,0
58.02331,3.7602,1.9325,0.0,558567.0,0
58.02331,3.771,2.41602,0.0,558597.0,0
